station_id,date,min_temp,max_temp,weather
99380,17-Aug,27.0,35.0,Rain or Thundershowers
99380,18-Aug,27.0,32.0,Rain or Thundershowers
42423,12-Aug,25.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers
42423,13-Aug,25.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers
42423,14-Aug,25.0,33.0,Partly cloudy sky with one or two spells of rain or thundershowers
42423,15-Aug,26.0,33.0,Partly cloudy sky with one or two spells of rain or thundershowers
42423,16-Aug,26.0,34.0,Partly cloudy sky with one or two spells of rain or thundershowers
42423,17-Aug,26.0,34.0,Rain or Thundershowers
42423,18-Aug,26.0,34.0,Rain or Thundershowers
88825,12-Aug,25.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers
88825,13-Aug,25.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers
88825,14-Aug,25.0,32.0,Partly cloudy sky with one or two spells of rain or thundershowers
88825,15-Aug,26.0,32.0,Partly cloudy sky with one or two spells of rain or thundershowers
88825,16-Aug,26.0,33.0,Partly cloudy sky with one or two spells of rain or thundershowers
88825,17-Aug,26.0,33.0,Rain or Thundershowers
88825,18-Aug,26.0,33.0,Rain or Thundershowers
42523,12-Aug,26.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers
42523,13-Aug,26.0,34.0,Partly cloudy sky with one or two spells of rain or thundershowers
42523,14-Aug,26.0,34.0,Partly cloudy sky with one or two spells of rain or thundershowers
42523,15-Aug,26.0,34.0,Partly cloudy sky with one or two spells of rain or thundershowers
42523,16-Aug,27.0,35.0,Partly cloudy sky with one or two spells of rain or thundershowers
42523,17-Aug,27.0,35.0,Rain or Thundershowers
42523,18-Aug,27.0,35.0,Rain or Thundershowers
99377,12-Aug,25.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers
99377,13-Aug,25.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers
99377,14-Aug,25.0,32.0,Partly cloudy sky with one or two spells of rain or thundershowers
99377,15-Aug,25.0,33.0,Partly cloudy sky with one or two spells of rain or thundershowers
99377,16-Aug,25.0,33.0,Partly cloudy sky with one or two spells of rain or thundershowers
99377,17-Aug,25.0,33.0,Rain or Thundershowers
99377,18-Aug,25.0,33.0,Rain or Thundershowers
42413,12-Aug,25.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers
42413,13-Aug,25.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers
42413,14-Aug,25.0,34.0,Partly cloudy sky with one or two spells of rain or thundershowers
42413,15-Aug,25.0,34.0,Partly cloudy sky with one or two spells of rain or thundershowers
42413,16-Aug,26.0,35.0,Partly cloudy sky with one or two spells of rain or thundershowers
42413,17-Aug,26.0,35.0,Rain or Thundershowers
42413,18-Aug,26.0,35.0,Rain or Thundershowers
88826,12-Aug,26.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers
88826,13-Aug,25.0,34.0,Partly cloudy sky with one or two spells of rain or thundershowers
88826,14-Aug,26.0,34.0,Partly cloudy sky with one or two spells of rain or thundershowers
88826,15-Aug,26.0,34.0,Partly cloudy sky with one or two spells of rain or thundershowers
88826,16-Aug,25.0,35.0,Partly cloudy sky with one or two spells of rain or thundershowers
88826,17-Aug,25.0,35.0,Rain or Thundershowers
88826,18-Aug,25.0,35.0,Rain or Thundershowers
88827,12-Aug,27.0,35.0,Generally cloudy sky with one or two spells of rain or thundershowers
88827,13-Aug,27.0,35.0,Generally cloudy sky with one or two spells of rain or thundershowers
88827,14-Aug,26.0,35.0,Partly cloudy sky with one or two spells of rain or thundershowers
88827,15-Aug,26.0,36.0,Partly cloudy sky with one or two spells of rain or thundershowers
88827,16-Aug,27.0,36.0,Partly cloudy sky with one or two spells of rain or thundershowers
88827,17-Aug,27.0,36.0,Rain or Thundershowers
88827,18-Aug,27.0,36.0,Rain or Thundershowers
42309,12-Aug,26.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers
42309,13-Aug,25.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers
42309,14-Aug,25.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers
42309,15-Aug,26.0,32.0,Partly cloudy sky with one or two spells of rain or thundershowers
42309,16-Aug,26.0,32.0,Partly cloudy sky with one or two spells of rain or thundershowers
42309,17-Aug,26.0,32.0,Rain or Thundershowers
42309,18-Aug,26.0,32.0,Rain or Thundershowers
42311,12-Aug,25.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers
42311,13-Aug,25.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers
42311,14-Aug,25.0,30.0,Partly cloudy sky with one or two spells of rain or thundershowers
42311,15-Aug,25.0,31.0,Partly cloudy sky with one or two spells of rain or thundershowers
42311,16-Aug,25.0,31.0,Partly cloudy sky with one or two spells of rain or thundershowers
42311,17-Aug,25.0,31.0,Rain or Thundershowers
42311,18-Aug,25.0,31.0,Rain or Thundershowers
42619,12-Aug,26.0,32.0,Partly cloudy sky with one or two spells of rain or thundershowers
42619,13-Aug,26.0,32.0,Partly cloudy sky with one or two spells of rain or thundershowers
42619,14-Aug,26.0,34.0,Partly cloudy sky with one or two spells of rain or thundershowers
42619,15-Aug,27.0,34.0,Partly cloudy sky with one or two spells of rain or thundershowers
42619,16-Aug,27.0,35.0,Partly cloudy sky with one or two spells of rain or thundershowers
42619,17-Aug,27.0,35.0,Rain or Thundershowers
42619,18-Aug,27.0,35.0,Rain or Thundershowers
42415,12-Aug,26.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers
42415,13-Aug,25.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers
42415,14-Aug,25.0,33.0,Partly cloudy sky with one or two spells of rain or thundershowers
42415,15-Aug,25.0,34.0,Partly cloudy sky with one or two spells of rain or thundershowers
42415,16-Aug,25.0,34.0,Partly cloudy sky with one or two spells of rain or thundershowers
42415,17-Aug,25.0,34.0,Rain or Thundershowers
42415,18-Aug,25.0,34.0,Rain or Thundershowers
42317,12-Aug,25.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers
42317,13-Aug,25.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers
42317,14-Aug,24.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers
42317,15-Aug,24.0,32.0,Partly cloudy sky with one or two spells of rain or thundershowers
42317,16-Aug,25.0,33.0,Partly cloudy sky with one or two spells of rain or thundershowers
42317,17-Aug,25.0,33.0,Rain or Thundershowers
42317,18-Aug,25.0,33.0,Rain or Thundershowers
99381,12-Aug,25.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers
99381,13-Aug,25.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers
99381,14-Aug,25.0,32.0,Partly cloudy sky with one or two spells of rain or thundershowers
99381,15-Aug,25.0,33.0,Partly cloudy sky with one or two spells of rain or thundershowers
99381,16-Aug,25.0,33.0,Partly cloudy sky with one or two spells of rain or thundershowers
99381,17-Aug,25.0,33.0,Rain or Thundershowers
99381,18-Aug,25.0,33.0,Rain or Thundershowers
99386,12-Aug,27.0,32.0,Generally cloudy sky with a few spells of rain or thundershowers
99386,13-Aug,27.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers
99386,14-Aug,28.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers
99386,15-Aug,28.0,35.0,Generally cloudy sky with one or two spells of rain or thundershowers
99386,16-Aug,28.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers
99386,17-Aug,28.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm
99386,18-Aug,28.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm
42498,12-Aug,27.0,31.0,Generally cloudy sky with a few spells of rain or thundershowers
42498,13-Aug,27.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers
42498,14-Aug,28.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers
42498,15-Aug,28.0,35.0,Generally cloudy sky with one or two spells of rain or thundershowers
42498,16-Aug,28.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers
42498,17-Aug,28.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm
42498,18-Aug,28.0,33.0,Generally cloudy sky with possibility of rain or Thunderstorm
30027,12-Aug,28.0,34.0,Generally cloudy sky with a few spells of rain or thundershowers
30027,13-Aug,28.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers
30027,14-Aug,28.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers
30027,15-Aug,28.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers
30027,16-Aug,28.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers
30027,17-Aug,27.0,32.0,Generally cloudy sky with possibility of rain or Thunderstorm
30027,18-Aug,27.0,32.0,Generally cloudy sky with possibility of rain or Thunderstorm
42591,12-Aug,28.0,34.0,Generally cloudy sky with a few spells of rain or thundershowers
42591,13-Aug,28.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers
42591,14-Aug,28.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers
42591,15-Aug,28.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers
42591,16-Aug,28.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers
42591,17-Aug,27.0,32.0,Generally cloudy sky with possibility of rain or Thunderstorm
42591,18-Aug,27.0,32.0,Generally cloudy sky with possibility of rain or Thunderstorm
42387,12-Aug,26.0,30.0,Generally cloudy sky with a few spells of rain or thundershowers
42387,13-Aug,27.0,30.0,Generally cloudy sky with one or two spells of rain or thundershowers
42387,14-Aug,27.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers
42387,15-Aug,27.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers
42387,16-Aug,26.0,32.0,Generally cloudy sky with one or two spells of rain or thundershowers
42387,17-Aug,26.0,31.0,Generally cloudy sky with possibility of rain or Thunderstorm
42387,18-Aug,26.0,31.0,Generally cloudy sky with possibility of rain or Thunderstorm
42492,12-Aug,28.0,34.0,Generally cloudy sky with a few spells of rain or thundershowers
42492,13-Aug,28.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers
42492,14-Aug,28.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers
42492,15-Aug,28.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers
42492,16-Aug,28.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers
42492,17-Aug,27.0,32.0,Generally cloudy sky with possibility of rain or Thunderstorm
42492,18-Aug,27.0,32.0,Generally cloudy sky with possibility of rain or Thunderstorm
99986,12-Aug,28.0,34.0,Generally cloudy sky with a few spells of rain or thundershowers
99986,13-Aug,28.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers
99986,14-Aug,28.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers
99986,15-Aug,28.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers
99986,16-Aug,28.0,33.0,Generally cloudy sky with one or two spells of rain or thundershowers
99986,17-Aug,27.0,32.0,Generally cloudy sky with possibility of rain or Thunderstorm
99986,18-Aug,27.0,32.0,Generally cloudy sky with possibility of rain or Thunderstorm
42500,12-Aug,26.0,31.0,Generally cloudy sky with a few spells of rain or thundershowers
42500,13-Aug,27.0,33.0,Generally cloudy sky with a few spells of rain or thundershowers
42500,14-Aug,27.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers
42500,15-Aug,27.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers
42500,16-Aug,27.0,32.0,Generally cloudy sky with a few spells of rain or thundershowers
42500,17-Aug,27.0,32.0,Generally cloudy sky with possibility of rain or Thunderstorm
42500,18-Aug,27.0,32.0,Generally cloudy sky with possibility of rain or Thunderstorm
99393,12-Aug,26.0,31.0,Generally cloudy sky with a few spells of rain or thundershowers
99393,13-Aug,27.0,33.0,Generally cloudy sky with a few spells of rain or thundershowers
99393,14-Aug,27.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers
99393,15-Aug,27.0,34.0,Generally cloudy sky with one or two spells of rain or thundershowers
99393,16-Aug,27.0,32.0,Generally cloudy sky with a few spells of rain or thundershowers
99393,17-Aug,27.0,32.0,Generally cloudy sky with possibility of rain or Thunderstorm
99393,18-Aug,27.0,32.0,Generally cloudy sky with possibility of rain or Thunderstorm
42693,12-Aug,23.0,30.0,Partly cloudy sky becoming generally cloudy towards afternoon or evening or night
42693,13-Aug,23.0,30.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42693,14-Aug,23.0,30.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42693,15-Aug,23.0,29.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42693,16-Aug,22.0,28.0,Generally cloudy sky with one or two spells of rain or thundershowers
42693,17-Aug,22.0,28.0,Generally cloudy sky with possibility of rain or Thunderstorm
42693,18-Aug,23.0,29.0,Partly cloudy sky with possibility of rain or Thunderstorm
100243,12-Aug,25.0,32.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
100243,13-Aug,25.5,32.8,Partly cloudy Sky with possibility of light rain or Thunderstorm
100243,14-Aug,25.1,29.4,Partly cloudy Sky with possibility of light rain or Thunderstorm
100243,15-Aug,23.8,30.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
100243,16-Aug,23.9,30.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
100243,17-Aug,24.5,32.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100243,18-Aug,24.0,31.8,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
100244,12-Aug,27.8,35.1,Sunny Day
100244,13-Aug,27.8,35.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100244,14-Aug,26.8,33.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100244,15-Aug,25.8,33.1,Partly cloudy Sky with possibility of light rain or Thunderstorm
100244,16-Aug,25.9,33.6,Partly cloudy Sky with possibility of light rain or Thunderstorm
100244,17-Aug,26.6,34.2,Partly cloudy Sky with possibility of light rain or Thunderstorm
100244,18-Aug,26.4,33.5,Partly cloudy Sky with possibility of Moderate rain or Thunderstorm
99396,12-Aug,25.0,33.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
99396,13-Aug,25.0,33.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
99396,14-Aug,25.0,33.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
99396,15-Aug,24.0,32.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
99396,16-Aug,24.0,31.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
99396,17-Aug,23.0,30.0,Partly cloudy sky with possibility of rain or Thunderstorm
99396,18-Aug,23.0,30.0,Partly cloudy sky with possibility of rain or Thunderstorm
42782,12-Aug,26.0,34.0,Partly cloudy sky becoming generally cloudy towards afternoon or evening or night
42782,13-Aug,26.0,34.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42782,14-Aug,26.0,34.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42782,15-Aug,25.0,33.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
42782,16-Aug,24.0,31.0,Generally cloudy sky with one or two spells of rain or thundershowers
42782,17-Aug,24.0,31.0,Generally cloudy sky with possibility of rain or Thunderstorm
42782,18-Aug,24.0,32.0,Partly cloudy sky with possibility of rain or Thunderstorm
99397,12-Aug,25.0,33.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
99397,13-Aug,25.0,33.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
99397,14-Aug,25.0,33.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
99397,15-Aug,25.0,33.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
99397,16-Aug,24.0,32.0,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
99397,17-Aug,24.0,31.0,Partly cloudy sky with possibility of rain or Thunderstorm
99397,18-Aug,23.0,30.0,Partly cloudy sky with possibility of rain or Thunderstorm
